job_id,position,study_id,status,participant,iteration,acc,bidi,start,title,width,Module,avg_rt,height,SoundID,correct,logfile,accuracy,cursor_x,cursor_y,datetime,response,font_bold,font_size,timestamp,background,cursor_roi,foreground,fullscreen,omm_job_id,sound_freq,subject_nr,time_sound,coordinates,count_sound,current_job,description,font_family,font_italic,form_clicks,log_backend,time_logger,compensation,count_logger,time_delay_1,clock_backend,color_backend,count_delay_1,mouse_backend,omm_job_count,omm_job_index,response_time,time_new_loop,total_correct,canvas_backend,count_new_loop,font_underline,round_decimals,sound_buf_size,sound_channels,subject_parity,time_delay_1_1,time_test_loop,count_delay_1_1,count_test_loop,experiment_path,sampler_backend,time_experiment,time_playsounds,total_responses,count_experiment,count_playsounds,keyboard_backend,time_request_job,count_request_job,sound_sample_size,time_start_button,count_start_button,opensesame_version,opensesame_codename,time_empty_sequence,time_rewardfortouch,time_trial_sequence,total_response_time,uniform_coordinates,count_empty_sequence,count_rewardfortouch,count_trial_sequence,time_rewarddetection,average_response_time,count_rewarddetection,time_get_session_data,time_new_repeat_cycle,count_get_session_data,count_new_repeat_cycle,time_new_inline_script,count_new_inline_script,time_make_task_infinite,time_new_touch_response,count_make_task_infinite,count_new_touch_response,time_new_inline_script_1,count_new_inline_script_1,correct_new_touch_response,disable_garbage_collection,response_new_touch_response,response_time_new_touch_response
151,1,4,pending,099550000003293892,1,0,no,experiment,OMM Background Task,1024,Module2,3000,768,100,0,C:\Users\covop\AppData\Local\Temp\omm.log,0,NA,NA,Fri Nov 19 10:58:58 2021,None,no,18,2021-11-19 09:59:04,black,undefined,white,no,151,48000,0,NA,relative,0,1,Simple touch then sound&reward - via server,mono,no,no,omm,607141545,0,0,NA,legacy,legacy,NA,legacy,50,1,3000,NA,0,legacy,NA,no,2,1024,2,even,NA,NA,0,0,C:\Users\pbeli\Documents\GitHub\OMM,legacy,607136542,NA,1,0,NA,legacy,607136542,0,-16,607136544,0,3.3.10,Lentiform Loewenfeld,NA,NA,607136542,3000,yes,NA,NA,0,607136544,3000,NA,607136542,NA,0,NA,NA,NA,NA,607138545,0,0,NA,NA,0,yes,None,3000
151,1,4,pending,099550000003293903,1,0,no,experiment,OMM Background Task,1024,Module2,3000,768,100,0,C:\Users\covop\AppData\Local\Temp\omm.log,0,NA,NA,Fri Nov 19 10:58:18 2021,None,no,18,2021-11-19 09:58:24,black,undefined,white,no,151,48000,0,NA,relative,0,1,Simple touch then sound&reward - via server,mono,no,no,omm,607101545,0,0,NA,legacy,legacy,NA,legacy,50,1,3000,NA,0,legacy,NA,no,2,1024,2,even,NA,NA,0,0,C:\Users\pbeli\Documents\GitHub\OMM,legacy,607096543,NA,1,0,NA,legacy,607096543,0,-16,607096544,0,3.3.10,Lentiform Loewenfeld,NA,NA,607096543,3000,yes,NA,NA,0,607096544,3000,NA,607096543,NA,0,NA,NA,NA,NA,607098545,0,0,NA,NA,0,yes,None,3000
152,2,4,pending,099550000003293878,1,0,no,experiment,OMM Background Task,1024,Module4,3000,768,101,0,C:\Users\covop\AppData\Local\Temp\omm.log,0,NA,NA,Fri Nov 19 11:01:33 2021,None,no,18,2021-11-19 10:01:38,black,undefined,white,no,152,48000,0,NA,relative,0,2,Simple touch then sound&reward - via server,mono,no,no,omm,607252623,0,0,NA,legacy,legacy,NA,legacy,50,2,3000,NA,0,legacy,NA,no,2,1024,2,even,NA,NA,0,0,C:\Users\pbeli\Documents\GitHub\OMM,legacy,607247621,NA,1,0,NA,legacy,607247621,0,-16,607247622,0,3.3.10,Lentiform Loewenfeld,NA,NA,607247621,3000,yes,NA,NA,0,607247622,3000,NA,607247621,NA,0,NA,NA,NA,NA,607249623,0,0,NA,NA,0,yes,None,3000
152,2,4,pending,099550000003293903,1,0,no,experiment,OMM Background Task,1024,Module3,3000,768,101,0,C:\Users\covop\AppData\Local\Temp\omm.log,0,NA,NA,Thu Nov 18 11:49:30 2021,None,no,18,2021-11-18 10:49:36,black,undefined,white,no,152,48000,0,NA,relative,0,2,Simple touch then sound&reward - via server,mono,no,no,omm,89974019,0,0,NA,legacy,legacy,NA,legacy,50,2,3000,NA,0,legacy,NA,no,2,1024,2,even,NA,NA,0,0,C:\Users\pbeli\Documents\GitHub\OMM,legacy,89969015,NA,1,0,NA,legacy,89969015,0,-16,89969017,0,3.3.10,Lentiform Loewenfeld,NA,NA,89969015,3000,yes,NA,NA,0,89969017,3000,NA,89969015,NA,0,NA,NA,NA,NA,89971019,0,0,NA,NA,0,yes,None,3000
152,2,4,pending,099550000003293903,2,0,no,experiment,OMM Background Task,1024,Module3,3000,768,101,0,C:\Users\covop\AppData\Local\Temp\omm.log,0,NA,NA,Thu Nov 18 11:49:30 2021,None,no,18,2021-11-18 10:50:47,black,undefined,white,no,152,48000,0,NA,relative,0,2,Simple touch then sound&reward - via server,mono,no,no,omm,90045877,0,0,NA,legacy,legacy,NA,legacy,50,2,3000,NA,0,legacy,NA,no,2,1024,2,even,NA,NA,0,0,C:\Users\pbeli\Documents\GitHub\OMM,legacy,90040875,NA,1,0,NA,legacy,90040875,0,-16,90040876,0,3.3.10,Lentiform Loewenfeld,NA,NA,90040875,3000,yes,NA,NA,0,90040876,3000,NA,90040875,NA,0,NA,NA,NA,NA,90042877,0,0,NA,NA,0,yes,None,3000
152,2,4,pending,099550000003293903,3,0,no,experiment,OMM Background Task,1024,Module3,3000,768,101,0,C:\Users\covop\AppData\Local\Temp\omm.log,0,NA,NA,Thu Nov 18 11:49:30 2021,None,no,18,2021-11-18 10:57:40,black,undefined,white,no,152,48000,0,NA,relative,0,2,Simple touch then sound&reward - via server,mono,no,no,omm,90458662,0,0,NA,legacy,legacy,NA,legacy,50,2,3000,NA,0,legacy,NA,no,2,1024,2,even,NA,NA,0,0,C:\Users\pbeli\Documents\GitHub\OMM,legacy,90453656,NA,1,0,NA,legacy,90453656,0,-16,90453658,0,3.3.10,Lentiform Loewenfeld,NA,NA,90453656,3000,yes,NA,NA,0,90453658,3000,NA,90453656,NA,0,NA,NA,NA,NA,90455662,0,0,NA,NA,0,yes,None,3000
152,2,4,pending,099550000003293903,4,0,no,experiment,OMM Background Task,1024,Module3,3000,768,101,0,C:\Users\covop\AppData\Local\Temp\omm.log,0,NA,NA,Thu Nov 18 11:49:30 2021,None,no,18,2021-11-18 12:35:09,black,undefined,white,no,152,48000,0,NA,relative,0,2,Simple touch then sound&reward - via server,mono,no,no,omm,96307370,0,0,NA,legacy,legacy,NA,legacy,50,2,3000,NA,0,legacy,NA,no,2,1024,2,even,NA,NA,0,0,C:\Users\pbeli\Documents\GitHub\OMM,legacy,96302367,NA,1,0,NA,legacy,96302367,0,-16,96302369,0,3.3.10,Lentiform Loewenfeld,NA,NA,96302367,3000,yes,NA,NA,0,96302369,3000,NA,96302367,NA,0,NA,NA,NA,NA,96304370,0,0,NA,NA,0,yes,None,3000
152,2,4,pending,099550000003293903,5,0,no,experiment,OMM Background Task,1024,Module3,3000,768,101,0,C:\Users\covop\AppData\Local\Temp\omm.log,0,NA,NA,Thu Nov 18 11:49:30 2021,None,no,18,2021-11-18 12:40:32,black,undefined,white,no,152,48000,0,NA,relative,0,2,Simple touch then sound&reward - via server,mono,no,no,omm,96630397,0,0,NA,legacy,legacy,NA,legacy,50,2,3000,NA,0,legacy,NA,no,2,1024,2,even,NA,NA,0,0,C:\Users\pbeli\Documents\GitHub\OMM,legacy,96625394,NA,1,0,NA,legacy,96625395,0,-16,96625396,0,3.3.10,Lentiform Loewenfeld,NA,NA,96625395,3000,yes,NA,NA,0,96625396,3000,NA,96625395,NA,0,NA,NA,NA,NA,96627397,0,0,NA,NA,0,yes,None,3000
152,2,4,pending,099550000003293903,6,0,no,experiment,OMM Background Task,1024,Module3,3001,768,101,0,C:\Users\covop\AppData\Local\Temp\omm.log,0,NA,NA,Thu Nov 18 11:49:30 2021,None,no,18,2021-11-18 12:41:31,black,undefined,white,no,152,48000,0,NA,relative,0,2,Simple touch then sound&reward - via server,mono,no,no,omm,96689762,0,0,NA,legacy,legacy,NA,legacy,50,2,3001,NA,0,legacy,NA,no,2,1024,2,even,NA,NA,0,0,C:\Users\pbeli\Documents\GitHub\OMM,legacy,96684758,NA,1,0,NA,legacy,96684758,0,-16,96684760,0,3.3.10,Lentiform Loewenfeld,NA,NA,96684758,3001,yes,NA,NA,0,96684760,3001,NA,96684758,NA,0,NA,NA,NA,NA,96686761,0,0,NA,NA,0,yes,None,3001
152,2,4,pending,099550000003293903,7,0,no,experiment,OMM Background Task,1024,Module3,3000,768,101,0,C:\Users\covop\AppData\Local\Temp\omm.log,0,NA,NA,Thu Nov 18 11:49:30 2021,None,no,18,2021-11-19 10:00:04,black,undefined,white,no,152,48000,0,NA,relative,0,2,Simple touch then sound&reward - via server,mono,no,no,omm,607201618,0,0,NA,legacy,legacy,NA,legacy,50,2,3000,NA,0,legacy,NA,no,2,1024,2,even,NA,NA,0,0,C:\Users\pbeli\Documents\GitHub\OMM,legacy,607196616,NA,1,0,NA,legacy,607196616,0,-16,607196617,0,3.3.10,Lentiform Loewenfeld,NA,NA,607196616,3000,yes,NA,NA,0,607196617,3000,NA,607196616,NA,0,NA,NA,NA,NA,607198618,0,0,NA,NA,0,yes,None,3000
153,3,4,finished,099550000003293903,1,0,no,experiment,OMM Background Task,1024,Module3,3000,768,102,0,C:\Users\covop\AppData\Local\Temp\omm.log,0,NA,NA,Thu Nov 18 13:11:06 2021,None,no,18,2021-11-18 12:11:12,black,undefined,white,no,153,48000,0,NA,relative,0,3,Simple touch then sound&reward - via server,mono,no,no,omm,94870281,0,0,NA,legacy,legacy,NA,legacy,50,3,3000,NA,0,legacy,NA,no,2,1024,2,even,NA,NA,0,0,C:\Users\pbeli\Documents\GitHub\OMM,legacy,94865278,NA,1,0,NA,legacy,94865279,0,-16,94865280,0,3.3.10,Lentiform Loewenfeld,NA,NA,94865279,3000,yes,NA,NA,0,94865280,3000,NA,94865279,NA,0,NA,NA,NA,NA,94867281,0,0,NA,NA,0,yes,None,3000
153,3,4,finished,099550000003293903,2,0,no,experiment,OMM Background Task,1024,Module3,3000,768,102,0,C:\Users\covop\AppData\Local\Temp\omm.log,0,NA,NA,Thu Nov 18 13:11:06 2021,None,no,18,2021-11-18 12:30:47,black,undefined,white,no,153,48000,0,NA,relative,0,3,Simple touch then sound&reward - via server,mono,no,no,omm,96045746,0,0,NA,legacy,legacy,NA,legacy,50,3,3000,NA,0,legacy,NA,no,2,1024,2,even,NA,NA,0,0,C:\Users\pbeli\Documents\GitHub\OMM,legacy,96040744,NA,1,0,NA,legacy,96040744,0,-16,96040745,0,3.3.10,Lentiform Loewenfeld,NA,NA,96040744,3000,yes,NA,NA,0,96040745,3000,NA,96040744,NA,0,NA,NA,NA,NA,96042746,0,0,NA,NA,0,yes,None,3000
153,3,4,finished,099550000003293903,3,0,no,experiment,OMM Background Task,1024,Module3,3001,768,102,0,C:\Users\covop\AppData\Local\Temp\omm.log,0,NA,NA,Thu Nov 18 13:11:06 2021,None,no,18,2021-11-18 12:36:59,black,undefined,white,no,153,48000,0,NA,relative,0,3,Simple touch then sound&reward - via server,mono,no,no,omm,96416958,0,0,NA,legacy,legacy,NA,legacy,50,3,3001,NA,0,legacy,NA,no,2,1024,2,even,NA,NA,0,0,C:\Users\pbeli\Documents\GitHub\OMM,legacy,96411955,NA,1,0,NA,legacy,96411955,0,-16,96411956,0,3.3.10,Lentiform Loewenfeld,NA,NA,96411955,3001,yes,NA,NA,0,96411956,3001,NA,96411955,NA,0,NA,NA,NA,NA,96413957,0,0,NA,NA,0,yes,None,3001
154,4,4,finished,099550000003293948,1,0,no,experiment,OMM Background Task,1024,Module4,3000,768,103,0,C:\Users\covop\AppData\Local\Temp\omm.log,0,NA,NA,Fri Nov 19 11:10:39 2021,None,no,18,2021-11-19 10:10:45,black,undefined,white,no,154,48000,0,NA,relative,0,4,Simple touch then sound&reward - via server,mono,no,no,omm,607799046,0,0,NA,legacy,legacy,NA,legacy,50,4,3000,NA,0,legacy,NA,no,2,1024,2,even,NA,NA,0,0,C:\Users\pbeli\Documents\GitHub\OMM,legacy,607794044,NA,1,0,NA,legacy,607794044,0,-16,607794045,0,3.3.10,Lentiform Loewenfeld,NA,NA,607794044,3000,yes,NA,NA,0,607794045,3000,NA,607794044,NA,0,NA,NA,NA,NA,607796046,0,0,NA,NA,0,yes,None,3000
154,4,4,finished,099550000003293892,1,0,no,experiment,OMM Background Task,1024,Module3,3000,768,103,0,C:\Users\covop\AppData\Local\Temp\omm.log,0,NA,NA,Fri Nov 19 11:04:51 2021,None,no,18,2021-11-19 10:04:57,black,undefined,white,no,154,48000,0,NA,relative,0,4,Simple touch then sound&reward - via server,mono,no,no,omm,173696095,0,0,NA,legacy,legacy,NA,legacy,50,4,3000,NA,0,legacy,NA,no,2,1024,2,even,NA,NA,0,0,C:\Users\pbeli\Documents\GitHub\OMM,legacy,173691092,NA,1,0,NA,legacy,173691092,0,-16,173691094,0,3.3.10,Lentiform Loewenfeld,NA,NA,173691092,3000,yes,NA,NA,0,173691094,3000,NA,173691092,NA,0,NA,NA,NA,NA,173693095,0,0,NA,NA,0,yes,None,3000
154,4,4,finished,099550000003293878,1,0,no,experiment,OMM Background Task,1024,Module4,3000,768,103,0,C:\Users\covop\AppData\Local\Temp\omm.log,0,NA,NA,Fri Nov 19 11:00:39 2021,None,no,18,2021-11-19 10:00:45,black,undefined,white,no,154,48000,0,NA,relative,0,4,Simple touch then sound&reward - via server,mono,no,no,omm,607199311,0,0,NA,legacy,legacy,NA,legacy,50,4,3000,NA,0,legacy,NA,no,2,1024,2,even,NA,NA,0,0,C:\Users\pbeli\Documents\GitHub\OMM,legacy,607194309,NA,1,0,NA,legacy,607194309,0,-16,607194310,0,3.3.10,Lentiform Loewenfeld,NA,NA,607194309,3000,yes,NA,NA,0,607194310,3000,NA,607194309,NA,0,NA,NA,NA,NA,607196311,0,0,NA,NA,0,yes,None,3000
154,4,4,finished,099550000003293903,1,0,no,experiment,OMM Background Task,1024,Module3,3000,768,103,0,C:\Users\covop\AppData\Local\Temp\omm.log,0,NA,NA,Thu Nov 18 13:32:31 2021,None,no,18,2021-11-18 12:32:37,black,undefined,white,no,154,48000,0,NA,relative,0,4,Simple touch then sound&reward - via server,mono,no,no,omm,96155434,0,0,NA,legacy,legacy,NA,legacy,50,4,3000,NA,0,legacy,NA,no,2,1024,2,even,NA,NA,0,0,C:\Users\pbeli\Documents\GitHub\OMM,legacy,96150432,NA,1,0,NA,legacy,96150432,0,-16,96150433,0,3.3.10,Lentiform Loewenfeld,NA,NA,96150432,3000,yes,NA,NA,0,96150433,3000,NA,96150432,NA,0,NA,NA,NA,NA,96152434,0,0,NA,NA,0,yes,None,3000
154,4,4,finished,099550000003293903,2,0,no,experiment,OMM Background Task,1024,Module3,3001,768,103,0,C:\Users\covop\AppData\Local\Temp\omm.log,0,NA,NA,Thu Nov 18 13:32:31 2021,None,no,18,2021-11-18 12:42:06,black,undefined,white,no,154,48000,0,NA,relative,0,4,Simple touch then sound&reward - via server,mono,no,no,omm,96724699,0,0,NA,legacy,legacy,NA,legacy,50,4,3001,NA,0,legacy,NA,no,2,1024,2,even,NA,NA,0,0,C:\Users\pbeli\Documents\GitHub\OMM,legacy,96719695,NA,1,0,NA,legacy,96719695,0,-16,96719696,0,3.3.10,Lentiform Loewenfeld,NA,NA,96719695,3001,yes,NA,NA,0,96719696,3001,NA,96719695,NA,0,NA,NA,NA,NA,96721698,0,0,NA,NA,0,yes,None,3001
155,5,4,finished,099550000003293878,1,0,no,experiment,OMM Background Task,1024,Module2,3000,768,104,0,C:\Users\covop\AppData\Local\Temp\omm.log,0,NA,NA,Fri Nov 19 10:53:20 2021,None,no,18,2021-11-19 09:53:25,black,undefined,white,no,155,48000,0,NA,relative,0,5,Simple touch then sound&reward - via server,mono,no,no,omm,335798134,0,0,NA,legacy,legacy,NA,legacy,50,5,3000,NA,0,legacy,NA,no,2,1024,2,even,NA,NA,0,0,C:\Users\pbeli\Documents\GitHub\OMM,legacy,335793132,NA,1,0,NA,legacy,335793132,0,-16,335793133,0,3.3.10,Lentiform Loewenfeld,NA,NA,335793132,3000,yes,NA,NA,0,335793133,3000,NA,335793132,NA,0,NA,NA,NA,NA,335795134,0,0,NA,NA,0,yes,None,3000
155,5,4,finished,099550000003293892,1,0,no,experiment,OMM Background Task,1024,Module2,3001,768,104,0,C:\Users\covop\AppData\Local\Temp\omm.log,0,NA,NA,Fri Nov 19 10:50:49 2021,None,no,18,2021-11-19 09:50:54,black,undefined,white,no,155,48000,0,NA,relative,0,5,Simple touch then sound&reward - via server,mono,no,no,omm,335647118,0,0,NA,legacy,legacy,NA,legacy,50,5,3001,NA,0,legacy,NA,no,2,1024,2,even,NA,NA,0,0,C:\Users\pbeli\Documents\GitHub\OMM,legacy,335642115,NA,1,0,NA,legacy,335642115,0,-16,335642116,0,3.3.10,Lentiform Loewenfeld,NA,NA,335642115,3001,yes,NA,NA,0,335642116,3001,NA,335642115,NA,0,NA,NA,NA,NA,335644117,0,0,NA,NA,0,yes,None,3001
155,5,4,finished,099550000003293892,2,0,no,experiment,OMM Background Task,1024,Module2,3000,768,104,0,C:\Users\covop\AppData\Local\Temp\omm.log,0,NA,NA,Fri Nov 19 10:50:49 2021,None,no,18,2021-11-19 09:55:37,black,undefined,white,no,155,48000,0,NA,relative,0,5,Simple touch then sound&reward - via server,mono,no,no,omm,173136236,0,0,NA,legacy,legacy,NA,legacy,50,5,3000,NA,0,legacy,NA,no,2,1024,2,even,NA,NA,0,0,C:\Users\pbeli\Documents\GitHub\OMM,legacy,173131234,NA,1,0,NA,legacy,173131234,0,-16,173131235,0,3.3.10,Lentiform Loewenfeld,NA,NA,173131234,3000,yes,NA,NA,0,173131235,3000,NA,173131234,NA,0,NA,NA,NA,NA,173133236,0,0,NA,NA,0,yes,None,3000
155,5,4,finished,099550000003293903,1,0,no,experiment,OMM Background Task,1024,Module3,3000,768,104,0,C:\Users\covop\AppData\Local\Temp\omm.log,0,NA,NA,Thu Nov 18 13:33:21 2021,None,no,18,2021-11-18 12:33:27,black,undefined,white,no,155,48000,0,NA,relative,0,5,Simple touch then sound&reward - via server,mono,no,no,omm,96205147,0,0,NA,legacy,legacy,NA,legacy,50,5,3000,NA,0,legacy,NA,no,2,1024,2,even,NA,NA,0,0,C:\Users\pbeli\Documents\GitHub\OMM,legacy,96200145,NA,1,0,NA,legacy,96200145,0,-16,96200146,0,3.3.10,Lentiform Loewenfeld,NA,NA,96200145,3000,yes,NA,NA,0,96200146,3000,NA,96200145,NA,0,NA,NA,NA,NA,96202147,0,0,NA,NA,0,yes,None,3000
155,5,4,finished,099550000003293903,2,0,no,experiment,OMM Background Task,1024,Module3,3000,768,104,0,C:\Users\covop\AppData\Local\Temp\omm.log,0,NA,NA,Thu Nov 18 13:33:21 2021,None,no,18,2021-11-18 12:41:22,black,undefined,white,no,155,48000,0,NA,relative,0,5,Simple touch then sound&reward - via server,mono,no,no,omm,96680596,0,0,NA,legacy,legacy,NA,legacy,50,5,3000,NA,0,legacy,NA,no,2,1024,2,even,NA,NA,0,0,C:\Users\pbeli\Documents\GitHub\OMM,legacy,96675593,NA,1,0,NA,legacy,96675593,0,-16,96675595,0,3.3.10,Lentiform Loewenfeld,NA,NA,96675593,3000,yes,NA,NA,0,96675595,3000,NA,96675593,NA,0,NA,NA,NA,NA,96677596,0,0,NA,NA,0,yes,None,3000
155,5,4,finished,099550000003293903,3,0,no,experiment,OMM Background Task,1024,Module3,3000,768,104,0,C:\Users\covop\AppData\Local\Temp\omm.log,0,NA,NA,Thu Nov 18 13:33:21 2021,None,no,18,2021-11-19 09:58:16,black,undefined,white,no,155,48000,0,NA,relative,0,5,Simple touch then sound&reward - via server,mono,no,no,omm,607093773,0,0,NA,legacy,legacy,NA,legacy,50,5,3000,NA,0,legacy,NA,no,2,1024,2,even,NA,NA,0,0,C:\Users\pbeli\Documents\GitHub\OMM,legacy,607088770,NA,1,0,NA,legacy,607088770,0,-16,607088771,0,3.3.10,Lentiform Loewenfeld,NA,NA,607088770,3000,yes,NA,NA,0,607088771,3000,NA,607088770,NA,0,NA,NA,NA,NA,607090773,0,0,NA,NA,0,yes,None,3000
156,6,4,finished,099550000003293892,1,0,no,experiment,OMM Background Task,1024,Module2,3000,768,105,0,C:\Users\covop\AppData\Local\Temp\omm.log,0,NA,NA,Fri Nov 19 10:57:13 2021,None,no,18,2021-11-19 09:57:19,black,undefined,white,no,156,48000,0,NA,relative,0,6,Simple touch then sound&reward - via server,mono,no,no,omm,607036453,0,0,NA,legacy,legacy,NA,legacy,50,6,3000,NA,0,legacy,NA,no,2,1024,2,even,NA,NA,0,0,C:\Users\pbeli\Documents\GitHub\OMM,legacy,607031451,NA,1,0,NA,legacy,607031451,0,-16,607031452,0,3.3.10,Lentiform Loewenfeld,NA,NA,607031451,3000,yes,NA,NA,0,607031452,3000,NA,607031451,NA,0,NA,NA,NA,NA,607033453,0,0,NA,NA,0,yes,None,3000
156,6,4,finished,099550000003293878,1,0,no,experiment,OMM Background Task,1024,Module3,3000,768,105,0,C:\Users\covop\AppData\Local\Temp\omm.log,0,NA,NA,Fri Nov 19 11:07:17 2021,None,no,18,2021-11-19 10:07:24,black,undefined,white,no,156,48000,0,NA,relative,0,6,Simple touch then sound&reward - via server,mono,no,no,omm,173842634,0,0,NA,legacy,legacy,NA,legacy,50,6,3000,NA,0,legacy,NA,no,2,1024,2,even,NA,NA,0,0,C:\Users\pbeli\Documents\GitHub\OMM,legacy,173837631,NA,1,0,NA,legacy,173837631,0,-16,173837633,0,3.3.10,Lentiform Loewenfeld,NA,NA,173837631,3000,yes,NA,NA,0,173837633,3000,NA,173837631,NA,0,NA,NA,NA,NA,173839634,0,0,NA,NA,0,yes,None,3000
156,6,4,finished,099550000003293903,1,0,no,experiment,OMM Background Task,1024,Module3,905,768,105,0,C:\Users\covop\AppData\Local\Temp\omm.log,0,-356,152,Thu Nov 18 11:39:35 2021,9,no,18,2021-11-18 10:39:39,black,undefined,white,no,156,48000,0,NA,relative,0,6,Simple touch then sound&reward - via server,mono,no,no,omm,89377623,0,0,NA,legacy,legacy,NA,legacy,50,6,905,NA,0,legacy,NA,no,2,1024,2,even,NA,NA,0,0,C:\Users\pbeli\Documents\GitHub\OMM,legacy,89374714,NA,1,0,NA,legacy,89374714,0,-16,89374715,0,3.3.10,Lentiform Loewenfeld,NA,NA,89374714,905,yes,NA,NA,0,89374715,905,NA,89374714,NA,0,NA,NA,NA,NA,89376717,0,0,NA,NA,0,yes,9,905
156,6,4,finished,099550000003293903,2,0,no,experiment,OMM Background Task,1024,Module3,3000,768,105,0,C:\Users\covop\AppData\Local\Temp\omm.log,0,NA,NA,Thu Nov 18 11:39:35 2021,None,no,18,2021-11-19 09:54:36,black,undefined,white,no,156,48000,0,NA,relative,0,6,Simple touch then sound&reward - via server,mono,no,no,omm,173074547,0,0,NA,legacy,legacy,NA,legacy,50,6,3000,NA,0,legacy,NA,no,2,1024,2,even,NA,NA,0,0,C:\Users\pbeli\Documents\GitHub\OMM,legacy,173069544,NA,1,0,NA,legacy,173069544,0,-16,173069546,0,3.3.10,Lentiform Loewenfeld,NA,NA,173069544,3000,yes,NA,NA,0,173069546,3000,NA,173069544,NA,0,NA,NA,NA,NA,173071547,0,0,NA,NA,0,yes,None,3000
157,7,4,finished,099550000003293892,1,0,no,experiment,OMM Background Task,1024,Module4,3000,768,106,0,C:\Users\covop\AppData\Local\Temp\omm.log,0,NA,NA,Fri Nov 19 11:12:03 2021,None,no,18,2021-11-19 10:12:09,black,undefined,white,no,157,48000,0,NA,relative,0,7,Simple touch then sound&reward - via server,mono,no,no,omm,607883035,0,0,NA,legacy,legacy,NA,legacy,50,7,3000,NA,0,legacy,NA,no,2,1024,2,even,NA,NA,0,0,C:\Users\pbeli\Documents\GitHub\OMM,legacy,607878032,NA,1,0,NA,legacy,607878032,0,-16,607878034,0,3.3.10,Lentiform Loewenfeld,NA,NA,607878032,3000,yes,NA,NA,0,607878034,3000,NA,607878032,NA,0,NA,NA,NA,NA,607880035,0,0,NA,NA,0,yes,None,3000
157,7,4,finished,099550000003293903,1,0,no,experiment,OMM Background Task,1024,Module3,3000,768,106,0,C:\Users\covop\AppData\Local\Temp\omm.log,0,NA,NA,Thu Nov 18 13:32:18 2021,None,no,18,2021-11-18 12:32:24,black,undefined,white,no,157,48000,0,NA,relative,0,7,Simple touch then sound&reward - via server,mono,no,no,omm,96142129,0,0,NA,legacy,legacy,NA,legacy,50,7,3000,NA,0,legacy,NA,no,2,1024,2,even,NA,NA,0,0,C:\Users\pbeli\Documents\GitHub\OMM,legacy,96137127,NA,1,0,NA,legacy,96137127,0,-16,96137128,0,3.3.10,Lentiform Loewenfeld,NA,NA,96137127,3000,yes,NA,NA,0,96137128,3000,NA,96137127,NA,0,NA,NA,NA,NA,96139129,0,0,NA,NA,0,yes,None,3000
157,7,4,finished,099550000003293903,2,0,no,experiment,OMM Background Task,1024,Module3,3000,768,106,0,C:\Users\covop\AppData\Local\Temp\omm.log,0,NA,NA,Thu Nov 18 13:32:18 2021,None,no,18,2021-11-19 09:59:56,black,undefined,white,no,157,48000,0,NA,relative,0,7,Simple touch then sound&reward - via server,mono,no,no,omm,607193636,0,0,NA,legacy,legacy,NA,legacy,50,7,3000,NA,0,legacy,NA,no,2,1024,2,even,NA,NA,0,0,C:\Users\pbeli\Documents\GitHub\OMM,legacy,607188634,NA,1,0,NA,legacy,607188634,0,-16,607188635,0,3.3.10,Lentiform Loewenfeld,NA,NA,607188634,3000,yes,NA,NA,0,607188635,3000,NA,607188634,NA,0,NA,NA,NA,NA,607190636,0,0,NA,NA,0,yes,None,3000
158,8,4,finished,099550000003293892,1,0,no,experiment,OMM Background Task,1024,Module4,3001,768,107,0,C:\Users\covop\AppData\Local\Temp\omm.log,0,NA,NA,Fri Nov 19 11:11:36 2021,None,no,18,2021-11-19 10:11:42,black,undefined,white,no,158,48000,0,NA,relative,0,8,Simple touch then sound&reward - via server,mono,no,no,omm,607855686,0,0,NA,legacy,legacy,NA,legacy,50,8,3001,NA,0,legacy,NA,no,2,1024,2,even,NA,NA,0,0,C:\Users\pbeli\Documents\GitHub\OMM,legacy,607850683,NA,1,0,NA,legacy,607850683,0,-16,607850684,0,3.3.10,Lentiform Loewenfeld,NA,NA,607850683,3001,yes,NA,NA,0,607850684,3001,NA,607850683,NA,0,NA,NA,NA,NA,607852685,0,0,NA,NA,0,yes,None,3001
158,8,4,finished,099550000003293878,1,0,no,experiment,OMM Background Task,1024,Module2,3000,768,107,0,C:\Users\covop\AppData\Local\Temp\omm.log,0,NA,NA,Fri Nov 19 10:53:09 2021,None,no,18,2021-11-19 09:53:14,black,undefined,white,no,158,48000,0,NA,relative,0,8,Simple touch then sound&reward - via server,mono,no,no,omm,335787398,0,0,NA,legacy,legacy,NA,legacy,50,8,3000,NA,0,legacy,NA,no,2,1024,2,even,NA,NA,0,0,C:\Users\pbeli\Documents\GitHub\OMM,legacy,335782396,NA,1,0,NA,legacy,335782396,0,-16,335782397,0,3.3.10,Lentiform Loewenfeld,NA,NA,335782396,3000,yes,NA,NA,0,335782397,3000,NA,335782396,NA,0,NA,NA,NA,NA,335784398,0,0,NA,NA,0,yes,None,3000
